cohort,skill_id,skill_dirname,skill_name,author,stars,updated_at,github_url,skill_url,file_count,dir_count,max_depth,total_bytes,local_content_path,has_skill_md,skill_md_relpath,skill_md_lines,skill_md_words,heading_count,code_fence_count,ordered_list_count,bullet_list_count,step_signal_count,example_signal_count,boundary_signal_count,placeholder_count,version_mention_count,license_mention_count,has_scripts,has_templates,has_docs,has_config,has_license_file,taxonomy_labels,security_positive_score,security_risk_score,has_security_risk_signal
random,trevor-scheer-graphql-analyzer-claude-skills-create-pr-skill-md,trevor-scheer-graphql-analyzer-claude-skills-create-pr-skill-md,create-pr,trevor-scheer,0,1770257388,https://github.com/trevor-scheer/graphql-analyzer/tree/main/.claude/skills/create-pr,https://skillsmp.com/skills/trevor-scheer-graphql-analyzer-claude-skills-create-pr-skill-md,1,0,1,3540,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/trevor-scheer-graphql-analyzer-claude-skills-create-pr-skill-md/content,True,SKILL.md,134,517,13,10,7,24,2,0,2,0,0,0,False,False,False,False,False,coding_dev;documentation_writing;integration_tools,1,0,False
random,treylom-knowledge-manager-agent-skills-km-social-media-skill-md,treylom-knowledge-manager-agent-skills-km-social-media-skill-md,social-media-content-extraction,treylom,24,1768838536,https://github.com/treylom/knowledge-manager/tree/master/.agent/skills/km-social-media,https://skillsmp.com/skills/treylom-knowledge-manager-agent-skills-km-social-media-skill-md,1,0,1,4437,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/treylom-knowledge-manager-agent-skills-km-social-media-skill-md/content,True,SKILL.md,167,392,16,14,0,3,2,0,0,1,0,0,False,False,False,False,False,coding_dev;integration_tools,0,0,False
random,trpc-group-trpc-agent-go-examples-skillrun-skills-file-tools-skill-md,trpc-group-trpc-agent-go-examples-skillrun-skills-file-tools-skill-md,file-tools,trpc-group,869,1762949321,https://github.com/trpc-group/trpc-agent-go/tree/main/examples/skillrun/skills/file_tools,https://skillsmp.com/skills/trpc-group-trpc-agent-go-examples-skillrun-skills-file-tools-skill-md,3,1,2,933,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/trpc-group-trpc-agent-go-examples-skillrun-skills-file-tools-skill-md/content,True,SKILL.md,34,90,0,0,0,2,0,2,0,0,0,0,True,False,False,False,False,domain_specific,0,0,False
random,tuliopc23-flying-dutchman-app-claude-skills-axiom-display-performance-skill-md,tuliopc23-flying-dutchman-app-claude-skills-axiom-display-performance-skill-md,axiom-display-performance,tuliopc23,0,1770172670,https://github.com/tuliopc23/flying-dutchman-app/tree/main/.claude/skills/axiom-display-performance,https://skillsmp.com/skills/tuliopc23-flying-dutchman-app-claude-skills-axiom-display-performance-skill-md,2,0,1,19033,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tuliopc23-flying-dutchman-app-claude-skills-axiom-display-performance-skill-md/content,True,SKILL.md,633,2065,39,40,12,23,3,0,6,0,33,1,False,False,False,True,False,coding_dev;product_design,0,0,False
random,tyler-r-kendrick-agent-skills-skills-tools-git-skill-md,tyler-r-kendrick-agent-skills-skills-tools-git-skill-md,git,Tyler-R-Kendrick,0,1770751370,https://github.com/Tyler-R-Kendrick/agent-skills/tree/main/skills/tools/git,https://skillsmp.com/skills/tyler-r-kendrick-agent-skills-skills-tools-git-skill-md,15,2,2,46657,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tyler-r-kendrick-agent-skills-skills-tools-git-skill-md/content,True,SKILL.md,498,2384,80,48,4,15,10,3,6,0,4,1,True,True,False,True,False,devops_infra;data_ml_ai;documentation_writing;workflow_automation;integration_tools,2,0,False
random,u-keun-tickly-claude-skills-tickly-bug-triage-min-skill-md,u-keun-tickly-claude-skills-tickly-bug-triage-min-skill-md,tickly-bug-triage-min,U-Keun,1,1768189446,https://github.com/U-Keun/tickly/tree/main/.claude/skills/tickly-bug-triage-min,https://skillsmp.com/skills/u-keun-tickly-claude-skills-tickly-bug-triage-min-skill-md,2,1,2,989,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/u-keun-tickly-claude-skills-tickly-bug-triage-min-skill-md/content,True,SKILL.md,24,103,4,0,0,7,0,0,0,0,0,0,False,True,False,False,False,coding_dev,0,0,False
random,uffamodey-advent-of-ai-day-14-operations-management-skills-festival-operations-skill-md,uffamodey-advent-of-ai-day-14-operations-management-skills-festival-operations-skill-md,festival-operations,UffaModey,1,1766220037,https://github.com/UffaModey/advent_of_ai/tree/main/day_14_operations_management/skills/festival-operations,https://skillsmp.com/skills/uffamodey-advent-of-ai-day-14-operations-management-skills-festival-operations-skill-md,9,4,2,62439,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/uffamodey-advent-of-ai-day-14-operations-management-skills-festival-operations-skill-md/content,True,SKILL.md,180,700,35,0,8,87,0,0,0,0,0,0,True,True,False,False,False,coding_dev;devops_infra;data_ml_ai;security;documentation_writing;research_analysis;workflow_automation,4,0,False
random,undoio-addons-skills-debugging-with-undo-skill-md,undoio-addons-skills-debugging-with-undo-skill-md,debugging-with-undo,undoio,1,1768996527,https://github.com/undoio/addons/tree/master/skills/debugging-with-undo,https://skillsmp.com/skills/undoio-addons-skills-debugging-with-undo-skill-md,1,0,1,2062,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/undoio-addons-skills-debugging-with-undo-skill-md/content,True,SKILL.md,46,293,5,0,5,10,0,0,3,0,0,0,False,False,False,False,False,coding_dev;research_analysis;workflow_automation;integration_tools,2,0,False
random,unicorn-radium-skills-examples-perf-opt-agent-skill-md,unicorn-radium-skills-examples-perf-opt-agent-skill-md,perf-opt-agent,Unicorn,0,1767115061,https://github.com/Unicorn/Radium/tree/main/skills/examples/perf-opt-agent,https://skillsmp.com/skills/unicorn-radium-skills-examples-perf-opt-agent-skill-md,1,0,1,1158,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/unicorn-radium-skills-examples-perf-opt-agent-skill-md/content,True,SKILL.md,47,136,6,0,5,10,0,3,0,0,2,1,False,False,False,False,False,coding_dev;data_ml_ai;research_analysis;workflow_automation,1,0,False
random,unknownbreaker-tcl-lsp-nvim-claude-skills-test-lua-skill-md,unknownbreaker-tcl-lsp-nvim-claude-skills-test-lua-skill-md,test-lua,unknownbreaker,1,1768974719,https://github.com/unknownbreaker/tcl-lsp.nvim/tree/main/.claude/skills/test-lua,https://skillsmp.com/skills/unknownbreaker-tcl-lsp-nvim-claude-skills-test-lua-skill-md,1,0,1,752,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/unknownbreaker-tcl-lsp-nvim-claude-skills-test-lua-skill-md/content,True,SKILL.md,33,109,2,4,3,0,0,0,0,1,0,0,False,False,False,False,False,documentation_writing;integration_tools,0,0,False
random,vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md,vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md,iteration-tracking,vanman2024,1,1768330716,https://github.com/vanman2024/dev-lifecycle-marketplace/tree/master/.archive/old-numbered-plugins/04-iterate/skills/iteration-tracking,https://skillsmp.com/skills/vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md,8,1,2,31953,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md/content,True,SKILL.md,97,267,11,4,11,13,0,0,0,3,0,0,True,True,False,False,False,coding_dev;documentation_writing;integration_tools,0,0,False
random,vanman2024-dev-lifecycle-marketplace-plugins-deployment-skills-auto-rollback-triggers-skill-md,vanman2024-dev-lifecycle-marketplace-plugins-deployment-skills-auto-rollback-triggers-skill-md,auto-rollback-triggers,vanman2024,1,1768330716,https://github.com/vanman2024/dev-lifecycle-marketplace/tree/master/plugins/deployment/skills/auto-rollback-triggers,https://skillsmp.com/skills/vanman2024-dev-lifecycle-marketplace-plugins-deployment-skills-auto-rollback-triggers-skill-md,25,3,2,158412,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vanman2024-dev-lifecycle-marketplace-plugins-deployment-skills-auto-rollback-triggers-skill-md/content,True,SKILL.md,345,1560,56,26,48,59,1,13,5,5,8,0,True,True,False,True,False,coding_dev;devops_infra;workflow_automation;integration_tools,0,2,True
random,vasilyu1983-ai-agents-public-frameworks-shared-skills-skills-project-astrology-chinese-skill-md,vasilyu1983-ai-agents-public-frameworks-shared-skills-skills-project-astrology-chinese-skill-md,project-astrology-chinese,vasilyu1983,30,1769445823,https://github.com/vasilyu1983/AI-Agents-public/tree/main/frameworks/shared-skills/skills/project-astrology-chinese,https://skillsmp.com/skills/vasilyu1983-ai-agents-public-frameworks-shared-skills-skills-project-astrology-chinese-skill-md,1,0,1,4758,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vasilyu1983-ai-agents-public-frameworks-shared-skills-skills-project-astrology-chinese-skill-md/content,True,SKILL.md,88,698,8,0,5,53,0,1,5,0,0,0,False,False,False,False,False,research_analysis;workflow_automation,6,0,False
random,verkyyi-ainbox-skills-draft-skill-md,verkyyi-ainbox-skills-draft-skill-md,draft,verkyyi,0,1770725164,https://github.com/verkyyi/ainbox-skills/tree/main/draft,https://skillsmp.com/skills/verkyyi-ainbox-skills-draft-skill-md,4,1,2,8680,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/verkyyi-ainbox-skills-draft-skill-md/content,True,SKILL.md,101,925,7,0,0,45,4,0,12,1,1,0,False,False,False,False,False,domain_specific,6,1,True
random,vfarcic-dot-ai-skills-request-dot-ai-feature-skill-md,vfarcic-dot-ai-skills-request-dot-ai-feature-skill-md,request-dot-ai-feature,vfarcic,0,1769653119,https://github.com/vfarcic/dot-ai-skills/tree/main/request-dot-ai-feature,https://skillsmp.com/skills/vfarcic-dot-ai-skills-request-dot-ai-feature-skill-md,1,0,1,2726,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vfarcic-dot-ai-skills-request-dot-ai-feature-skill-md/content,True,SKILL.md,75,406,11,2,12,4,1,1,1,0,0,0,False,False,False,False,False,coding_dev;devops_infra;documentation_writing;workflow_automation;product_design;integration_tools,1,0,False
random,viaje9-flashmind-claude-skills-testid-guide-skill-md,viaje9-flashmind-claude-skills-testid-guide-skill-md,testid-guide,Viaje9,0,1768920894,https://github.com/Viaje9/FlashMind/tree/main/.claude/skills/testid-guide,https://skillsmp.com/skills/viaje9-flashmind-claude-skills-testid-guide-skill-md,1,0,1,2783,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/viaje9-flashmind-claude-skills-testid-guide-skill-md/content,True,SKILL.md,78,265,10,2,4,11,0,0,0,15,0,0,False,False,False,False,False,product_design,0,0,False
random,vinnymeller-nixos-config-overlays-agents-customplug-skills-codex-skill-md,vinnymeller-nixos-config-overlays-agents-customplug-skills-codex-skill-md,codex,vinnymeller,11,1769588538,https://github.com/vinnymeller/nixos-config/tree/master/overlays/agents/customPlug/skills/codex,https://skillsmp.com/skills/vinnymeller-nixos-config-overlays-agents-customplug-skills-codex-skill-md,1,0,1,3707,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vinnymeller-nixos-config-overlays-agents-customplug-skills-codex-skill-md/content,True,SKILL.md,74,536,10,4,0,7,2,1,6,1,3,0,False,False,False,False,False,coding_dev;data_ml_ai;documentation_writing;workflow_automation,5,0,False
random,vinta-hal-9000-skills-commit-skill-md,vinta-hal-9000-skills-commit-skill-md,commit,vinta,102,1770712593,https://github.com/vinta/hal-9000/tree/master/skills/commit,https://skillsmp.com/skills/vinta-hal-9000-skills-commit-skill-md,1,0,1,3499,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vinta-hal-9000-skills-commit-skill-md/content,True,SKILL.md,88,485,4,4,5,35,4,0,0,1,0,0,False,False,False,False,False,coding_dev;data_ml_ai;documentation_writing;workflow_automation,1,0,False
random,vishalsachdev-claude-skills-infographic-generator-p5-skill-md,vishalsachdev-claude-skills-infographic-generator-p5-skill-md,infographic-generator-p5,vishalsachdev,1,1769272685,https://github.com/vishalsachdev/claude-skills/tree/main/infographic-generator-p5,https://skillsmp.com/skills/vishalsachdev-claude-skills-infographic-generator-p5-skill-md,5,2,2,42354,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vishalsachdev-claude-skills-infographic-generator-p5-skill-md/content,True,SKILL.md,592,2007,38,22,18,43,5,0,2,4,4,0,True,True,True,True,False,coding_dev;data_ml_ai;documentation_writing;workflow_automation,1,0,False
random,vishalsachdev-claude-skills-write-article-skill-md,vishalsachdev-claude-skills-write-article-skill-md,write-article,vishalsachdev,1,1769272685,https://github.com/vishalsachdev/claude-skills/tree/main/write-article,https://skillsmp.com/skills/vishalsachdev-claude-skills-write-article-skill-md,4,2,2,87254,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vishalsachdev-claude-skills-write-article-skill-md/content,True,SKILL.md,139,807,22,8,15,22,5,2,1,1,0,0,True,False,True,True,False,coding_dev;documentation_writing;research_analysis;workflow_automation;integration_tools,2,0,False
random,vjrivmon-setup-software-ia-claude-skills-ux-ui-cognitive-laws-doherty-threshold-skill-md,vjrivmon-setup-software-ia-claude-skills-ux-ui-cognitive-laws-doherty-threshold-skill-md,doherty-threshold,vjrivmon,1,1767809166,https://github.com/vjrivmon/Setup-Software-IA/tree/main/.claude/skills/ux-ui/cognitive-laws/doherty-threshold,https://skillsmp.com/skills/vjrivmon-setup-software-ia-claude-skills-ux-ui-cognitive-laws-doherty-threshold-skill-md,1,0,1,3354,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vjrivmon-setup-software-ia-claude-skills-ux-ui-cognitive-laws-doherty-threshold-skill-md/content,True,SKILL.md,109,399,15,0,0,40,3,0,0,0,1,0,False,False,False,False,False,coding_dev;workflow_automation;product_design;integration_tools,2,0,False
random,vkpriyesh-ai-stuff-claude-play-claude-skills-design-led-development-skill-md,vkpriyesh-ai-stuff-claude-play-claude-skills-design-led-development-skill-md,design-led-development,vkpriyesh,8,1768245060,https://github.com/vkpriyesh/ai-stuff/tree/main/claude-play/.claude/skills/design-led-development,https://skillsmp.com/skills/vkpriyesh-ai-stuff-claude-play-claude-skills-design-led-development-skill-md,5,0,1,33769,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vkpriyesh-ai-stuff-claude-play-claude-skills-design-led-development-skill-md/content,True,SKILL.md,285,982,23,18,11,37,5,1,15,0,7,0,False,False,False,False,False,coding_dev;documentation_writing;product_design,11,0,False
random,vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md,vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md,doc-tspec-autopilot,vladm3105,5,1770756635,https://github.com/vladm3105/aidoc-flow-framework/tree/main/.claude/skills/doc-tspec-autopilot,https://skillsmp.com/skills/vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md,1,0,1,25209,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md/content,True,SKILL.md,799,3214,65,50,17,53,3,5,5,12,53,0,False,False,False,False,False,coding_dev;devops_infra;documentation_writing;research_analysis;workflow_automation;integration_tools,3,0,False
random,vlados-lawdiff-claude-skills-sales-skill-md,vlados-lawdiff-claude-skills-sales-skill-md,sales,vlados,3,1768663895,https://github.com/vlados/lawdiff/tree/main/.claude/skills/sales,https://skillsmp.com/skills/vlados-lawdiff-claude-skills-sales-skill-md,1,0,1,28110,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vlados-lawdiff-claude-skills-sales-skill-md/content,True,skill.md,910,3706,25,0,25,479,25,2,9,2,8,0,False,False,False,False,False,data_ml_ai,2,0,False
random,vuanhtu1993-vuanhtu1993-github-io-agent-skills-upstash-vector-db-skills-skill-md,vuanhtu1993-vuanhtu1993-github-io-agent-skills-upstash-vector-db-skills-skill-md,upstash-vector-db-skills,vuanhtu1993,0,1770347842,https://github.com/vuanhtu1993/vuanhtu1993.github.io/tree/main/.agent/skills/upstash-vector-db-skills,https://skillsmp.com/skills/vuanhtu1993-vuanhtu1993-github-io-agent-skills-upstash-vector-db-skills-skill-md,1,0,1,7234,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vuanhtu1993-vuanhtu1993-github-io-agent-skills-upstash-vector-db-skills-skill-md/content,True,SKILL.md,265,916,25,24,7,27,2,3,1,3,4,0,False,False,False,False,False,coding_dev;devops_infra;data_ml_ai;documentation_writing;workflow_automation,1,9,True
random,vuralserhat86-antigravity-agentic-skills-skills-docs-code-skill-md,vuralserhat86-antigravity-agentic-skills-skills-docs-code-skill-md,docs-code,vuralserhat86,32,1767442804,https://github.com/vuralserhat86/antigravity-agentic-skills/tree/main/skills/docs_code,https://skillsmp.com/skills/vuralserhat86-antigravity-agentic-skills-skills-docs-code-skill-md,1,0,1,2931,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vuralserhat86-antigravity-agentic-skills-skills-docs-code-skill-md/content,True,SKILL.md,108,321,14,8,0,17,0,3,0,0,5,0,False,False,False,False,False,coding_dev;security;documentation_writing;workflow_automation,2,0,False
random,warrenzhu050413-warren-claude-code-plugin-marketplace-claude-context-orchestrator-snippets-local-documentation-using-linear-skill-md,warrenzhu050413-warren-claude-code-plugin-marketplace-claude-context-orchestrator-snippets-local-documentation-using-linear-skill-md,using-linear,WarrenZhu050413,5,1764734431,https://github.com/WarrenZhu050413/Warren-Claude-Code-Plugin-Marketplace/tree/main/claude-context-orchestrator/snippets/local/documentation/using-linear,https://skillsmp.com/skills/warrenzhu050413-warren-claude-code-plugin-marketplace-claude-context-orchestrator-snippets-local-documentation-using-linear-skill-md,3,2,2,32642,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/warrenzhu050413-warren-claude-code-plugin-marketplace-claude-context-orchestrator-snippets-local-documentation-using-linear-skill-md/content,True,SKILL.md,460,1479,36,26,20,32,9,5,2,1,0,0,True,False,True,False,False,coding_dev;devops_infra;workflow_automation,0,2,True
random,wassemgtk-skills-testing-cpg-retail-content-brand-localization-cultural-adaptation-skill-md,wassemgtk-skills-testing-cpg-retail-content-brand-localization-cultural-adaptation-skill-md,localization-cultural-adaptation,wassemgtk,0,1770504959,https://github.com/wassemgtk/skills-testing/tree/main/cpg-retail/content-brand/localization-cultural-adaptation,https://skillsmp.com/skills/wassemgtk-skills-testing-cpg-retail-content-brand-localization-cultural-adaptation-skill-md,1,0,1,9739,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/wassemgtk-skills-testing-cpg-retail-content-brand-localization-cultural-adaptation-skill-md/content,True,SKILL.md,168,1164,16,2,13,28,8,3,2,0,0,0,False,False,False,False,False,documentation_writing;research_analysis;product_design,0,0,False
random,wassemgtk-skills-testing-cpg-retail-retail-ops-cx-nps-action-planner-skill-md,wassemgtk-skills-testing-cpg-retail-retail-ops-cx-nps-action-planner-skill-md,nps-action-planner,wassemgtk,0,1770504959,https://github.com/wassemgtk/skills-testing/tree/main/cpg-retail/retail-ops-cx/nps-action-planner,https://skillsmp.com/skills/wassemgtk-skills-testing-cpg-retail-retail-ops-cx-nps-action-planner-skill-md,1,0,1,13162,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/wassemgtk-skills-testing-cpg-retail-retail-ops-cx-nps-action-planner-skill-md/content,True,SKILL.md,171,1725,15,0,15,65,5,3,2,0,3,0,False,False,False,False,False,research_analysis;workflow_automation,1,0,False
random,way-platform-skills-way-go-style-skill-md,way-platform-skills-way-go-style-skill-md,way-go-style,way-platform,1,1770018261,https://github.com/way-platform/skills/tree/main/way-go-style,https://skillsmp.com/skills/way-platform-skills-way-go-style-skill-md,9,2,3,533907,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/way-platform-skills-way-go-style-skill-md/content,True,SKILL.md,118,933,20,0,2,57,1,0,18,0,0,0,False,False,True,False,True,coding_dev;data_ml_ai;documentation_writing;workflow_automation;integration_tools,14,0,False
random,waynesutton-convexskills-skills-convex-security-check-skill-md,waynesutton-convexskills-skills-convex-security-check-skill-md,convex-security-check,waynesutton,299,1770094724,https://github.com/waynesutton/convexskills/tree/main/skills/convex-security-check,https://skillsmp.com/skills/waynesutton-convexskills-skills-convex-security-check-skill-md,4,2,2,14353,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/waynesutton-convexskills-skills-convex-security-check-skill-md/content,True,SKILL.md,378,1117,19,12,5,37,0,2,6,1,1,0,False,False,False,True,False,coding_dev;security;documentation_writing;workflow_automation,14,9,True
random,webdev70-hosting-google-claude-skills-frontend-api-integration-skill-md,webdev70-hosting-google-claude-skills-frontend-api-integration-skill-md,frontend-api-integration,WebDev70,0,1767220490,https://github.com/WebDev70/hosting-google/tree/main/.claude/skills/frontend-api-integration,https://skillsmp.com/skills/webdev70-hosting-google-claude-skills-frontend-api-integration-skill-md,1,0,1,32056,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/webdev70-hosting-google-claude-skills-frontend-api-integration-skill-md/content,True,SKILL.md,1332,3230,48,68,0,5,7,1,5,29,0,0,False,False,False,False,False,coding_dev;documentation_writing;workflow_automation;product_design;integration_tools,3,4,True
random,wentingyong-portfolio-2026-skills-portfolio-home-scroll-orchestrator-skill-md,wentingyong-portfolio-2026-skills-portfolio-home-scroll-orchestrator-skill-md,portfolio-home-scroll-orchestrator,wentingyong,0,1769626906,https://github.com/wentingyong/portfolio-2026/tree/main/Skills/portfolio-home-scroll-orchestrator,https://skillsmp.com/skills/wentingyong-portfolio-2026-skills-portfolio-home-scroll-orchestrator-skill-md,1,0,1,3000,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/wentingyong-portfolio-2026-skills-portfolio-home-scroll-orchestrator-skill-md/content,True,SKILL.md,61,403,7,0,0,28,0,0,0,0,0,0,False,False,False,False,False,coding_dev;workflow_automation;product_design,0,0,False
random,who-visions-rhea-noir-rhea-noir-skills-stitch-skill-md,who-visions-rhea-noir-rhea-noir-skills-stitch-skill-md,stitch,Who-Visions,1,1769055938,https://github.com/Who-Visions/Rhea-Noir/tree/main/rhea_noir/skills/stitch,https://skillsmp.com/skills/who-visions-rhea-noir-rhea-noir-skills-stitch-skill-md,4,0,1,16257,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/who-visions-rhea-noir-rhea-noir-skills-stitch-skill-md/content,True,SKILL.md,74,255,16,2,0,18,0,1,0,0,1,0,True,False,False,False,False,coding_dev;product_design,0,0,False
random,whoabuddy-claude-knowledge-claude-config-skills-react-perf-skill-md,whoabuddy-claude-knowledge-claude-config-skills-react-perf-skill-md,react-perf,whoabuddy,0,1768861639,https://github.com/whoabuddy/claude-knowledge/tree/main/claude-config/skills/react-perf,https://skillsmp.com/skills/whoabuddy-claude-knowledge-claude-config-skills-react-perf-skill-md,1,0,1,2630,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/whoabuddy-claude-knowledge-claude-config-skills-react-perf-skill-md/content,True,SKILL.md,64,353,9,0,4,26,8,0,2,0,0,0,False,False,False,False,False,coding_dev;data_ml_ai;workflow_automation,2,0,False
random,whodaniel-fuse-agent-skills-anthropic-brand-guidelines-skill-md,whodaniel-fuse-agent-skills-anthropic-brand-guidelines-skill-md,brand-guidelines,whodaniel,2,1767040547,https://github.com/whodaniel/fuse/tree/main/.agent/skills/anthropic/brand-guidelines,https://skillsmp.com/skills/whodaniel-fuse-agent-skills-anthropic-brand-guidelines-skill-md,2,0,1,13600,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/whodaniel-fuse-agent-skills-anthropic-brand-guidelines-skill-md/content,True,SKILL.md,80,295,12,0,0,28,0,0,0,0,0,2,False,False,False,False,True,coding_dev,0,0,False
random,wiesson-svelte-remote-functions-skill-md,wiesson-svelte-remote-functions-skill-md,svelte-remote-functions,wiesson,3,1761562794,https://github.com/wiesson/svelte-remote-functions,https://skillsmp.com/skills/wiesson-svelte-remote-functions-skill-md,36,16,6,38559,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/wiesson-svelte-remote-functions-skill-md/content,False,,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,domain_specific,0,0,False
random,wighawag-hardhat-deploy-skills-hardhat-deploy-migration-skill-md,wighawag-hardhat-deploy-skills-hardhat-deploy-migration-skill-md,hardhat-deploy-migration,wighawag,1267,1769720275,https://github.com/wighawag/hardhat-deploy/tree/main/skills/hardhat-deploy-migration,https://skillsmp.com/skills/wighawag-hardhat-deploy-skills-hardhat-deploy-migration-skill-md,1,0,1,56387,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/wighawag-hardhat-deploy-skills-hardhat-deploy-migration-skill-md/content,True,SKILL.md,2032,6122,94,154,103,123,27,27,0,6,43,0,False,False,False,False,False,coding_dev;devops_infra;security;documentation_writing;workflow_automation;integration_tools,1,0,False
random,wildcard-caro-claude-skills-ai-prompt-engineer-skill-md,wildcard-caro-claude-skills-ai-prompt-engineer-skill-md,ai-prompt-engineer,wildcard,26,1769270127,https://github.com/wildcard/caro/tree/main/.claude/skills/ai-prompt-engineer,https://skillsmp.com/skills/wildcard-caro-claude-skills-ai-prompt-engineer-skill-md,6,2,2,81971,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/wildcard-caro-claude-skills-ai-prompt-engineer-skill-md/content,True,SKILL.md,201,1013,19,14,51,26,2,5,1,0,1,0,False,True,True,False,False,devops_infra;data_ml_ai;documentation_writing;research_analysis;workflow_automation;integration_tools,0,0,False
random,wildcard-caro-claude-skills-prompt-tuner-skill-md,wildcard-caro-claude-skills-prompt-tuner-skill-md,prompt-tuner,wildcard,26,1768222933,https://github.com/wildcard/caro/tree/main/.claude/skills/prompt-tuner,https://skillsmp.com/skills/wildcard-caro-claude-skills-prompt-tuner-skill-md,1,0,1,3022,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/wildcard-caro-claude-skills-prompt-tuner-skill-md/content,True,SKILL.md,108,395,11,9,9,14,0,5,1,0,0,0,False,False,False,False,False,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation,0,0,False
random,wilddeer-specops-claude-skills-release-skill-md,wilddeer-specops-claude-skills-release-skill-md,release,wilddeer,0,1769618934,https://github.com/wilddeer/specops/tree/main/.claude/skills/release,https://skillsmp.com/skills/wilddeer-specops-claude-skills-release-skill-md,1,0,1,1939,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/wilddeer-specops-claude-skills-release-skill-md/content,True,SKILL.md,89,284,11,18,0,15,1,0,0,1,1,0,False,False,False,False,False,coding_dev;documentation_writing;workflow_automation;integration_tools,0,0,False
random,willyu1007-ai-first-template-system-skills-ssot-repo-scaffolding-devops-packaging-job-skill-md,willyu1007-ai-first-template-system-skills-ssot-repo-scaffolding-devops-packaging-job-skill-md,devops-packaging-job,willyu1007,0,1766571630,https://github.com/willyu1007/AI_First_Template/tree/main/.system/skills/ssot/repo/scaffolding/devops-packaging-job,https://skillsmp.com/skills/willyu1007-ai-first-template-system-skills-ssot-repo-scaffolding-devops-packaging-job-skill-md,3,1,2,4852,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/willyu1007-ai-first-template-system-skills-ssot-repo-scaffolding-devops-packaging-job-skill-md/content,True,SKILL.md,167,505,21,14,10,16,6,0,0,0,3,0,False,True,False,False,False,coding_dev;devops_infra;documentation_writing;workflow_automation,1,1,True
