cohort,skill_id,skill_dirname,skill_name,author,stars,updated_at,github_url,skill_url,file_count,dir_count,max_depth,total_bytes,local_content_path,has_skill_md,skill_md_relpath,skill_md_lines,skill_md_words,heading_count,code_fence_count,ordered_list_count,bullet_list_count,step_signal_count,example_signal_count,boundary_signal_count,placeholder_count,version_mention_count,license_mention_count,has_scripts,has_templates,has_docs,has_config,has_license_file,taxonomy_labels,security_positive_score,security_risk_score,has_security_risk_signal
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-evaluation-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-evaluation-skill-md,agent-evaluation,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/agent-evaluation,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-evaluation-skill-md,1,0,1,2089,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-evaluation-skill-md/content,True,SKILL.md,64,259,13,0,0,7,0,0,0,0,1,0,False,True,False,False,False,data_ml_ai;research_analysis;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-manager-skill-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-manager-skill-skill-md,agent-manager-skill,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/agent-manager-skill,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-manager-skill-skill-md,1,0,1,1054,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-manager-skill-skill-md/content,True,SKILL.md,40,151,5,4,0,6,0,1,0,0,0,0,False,True,False,False,False,workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-memory-mcp-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-memory-mcp-skill-md,agent-memory-mcp,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/agent-memory-mcp,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-memory-mcp-skill-md,1,0,1,2101,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agent-memory-mcp-skill-md/content,True,SKILL.md,82,251,9,10,3,8,0,0,0,0,0,0,False,True,False,False,False,documentation_writing;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-autogpt-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-autogpt-skill-md,autogpt-agents,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/agents-autogpt,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-autogpt-skill-md,3,1,2,30202,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-autogpt-skill-md/content,True,SKILL.md,403,1040,61,38,15,47,2,2,0,5,2,2,False,True,True,False,False,coding_dev;devops_infra;data_ml_ai;research_analysis;workflow_automation;product_design;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-langchain-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-langchain-skill-md,langchain,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/agents-langchain,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-langchain-skill-md,4,1,2,51822,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-langchain-skill-md/content,True,SKILL.md,480,1435,81,40,8,27,6,1,0,4,5,2,False,True,True,False,False,devops_infra;data_ml_ai;documentation_writing;research_analysis;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-llamaindex-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-llamaindex-skill-md,llamaindex,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/agents-llamaindex,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-llamaindex-skill-md,4,1,2,28896,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-agents-llamaindex-skill-md/content,True,SKILL.md,569,1596,93,50,10,33,3,4,3,5,4,2,False,True,True,False,False,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-ai-agents-architect-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-ai-agents-architect-skill-md,ai-agents-architect,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/ai-agents-architect,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-ai-agents-architect-skill-md,1,0,1,2571,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-ai-agents-architect-skill-md/content,True,SKILL.md,90,331,13,6,0,22,8,1,0,0,1,0,False,True,False,False,False,coding_dev;data_ml_ai;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-claude-code-guide-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-claude-code-guide-skill-md,claude-code-guide,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/claude-code-guide,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-claude-code-guide-skill-md,1,0,1,2137,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-claude-code-guide-skill-md/content,True,SKILL.md,68,306,13,2,6,14,5,0,1,0,0,0,False,True,False,False,False,coding_dev;documentation_writing;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-conversation-memory-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-conversation-memory-skill-md,conversation-memory,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/conversation-memory,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-conversation-memory-skill-md,1,0,1,1773,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-conversation-memory-skill-md/content,True,SKILL.md,61,225,12,0,1,6,0,0,0,0,1,0,False,True,False,False,False,coding_dev;data_ml_ai,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-crewai-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-crewai-skill-md,crewai,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/crewai,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-crewai-skill-md,1,0,1,6017,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-crewai-skill-md/content,True,SKILL.md,243,729,29,6,4,29,2,0,0,3,2,0,False,True,False,False,False,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-data-processing-nemo-curator-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-data-processing-nemo-curator-skill-md,nemo-curator,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/data-processing-nemo-curator,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-data-processing-nemo-curator-skill-md,3,1,2,13831,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-data-processing-nemo-curator-skill-md/content,True,SKILL.md,383,1030,69,28,0,37,0,0,0,0,30,2,False,True,True,False,False,devops_infra;data_ml_ai;documentation_writing;research_analysis;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-datadog-cli-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-datadog-cli-skill-md,datadog-cli,davila7,20041,1769302602,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/datadog-cli,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-datadog-cli-skill-md,7,1,2,21245,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-datadog-cli-skill-md/content,True,SKILL.md,127,466,22,20,0,7,0,1,0,0,0,0,False,True,True,False,False,coding_dev;documentation_writing;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-accelerate-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-accelerate-skill-md,huggingface-accelerate,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/distributed-training-accelerate,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-accelerate-skill-md,4,1,2,43942,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-accelerate-skill-md/content,True,SKILL.md,332,917,32,38,0,35,5,2,1,1,3,1,False,True,True,False,False,coding_dev;data_ml_ai;research_analysis;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-pytorch-fsdp-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-pytorch-fsdp-skill-md,pytorch-fsdp,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/distributed-training-pytorch-fsdp,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-pytorch-fsdp-skill-md,3,1,2,497397,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-pytorch-fsdp-skill-md/content,True,SKILL.md,126,24193,15,16,2,14,47,86,10,8,39,1,False,True,True,False,False,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-pytorch-lightning-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-pytorch-lightning-skill-md,pytorch-lightning,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/distributed-training-pytorch-lightning,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-pytorch-lightning-skill-md,4,1,2,44487,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-distributed-training-pytorch-lightning-skill-md/content,True,SKILL.md,346,1061,32,26,0,46,7,2,0,0,2,1,False,True,True,False,False,coding_dev;data_ml_ai;research_analysis;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-fine-tuning-llama-factory-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-fine-tuning-llama-factory-skill-md,llama-factory,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/fine-tuning-llama-factory,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-fine-tuning-llama-factory-skill-md,6,1,2,68218,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-fine-tuning-llama-factory-skill-md/content,True,SKILL.md,80,322,15,0,2,17,0,6,0,0,1,1,False,True,True,False,False,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-fine-tuning-unsloth-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-fine-tuning-unsloth-skill-md,unsloth,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/fine-tuning-unsloth,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-fine-tuning-unsloth-skill-md,5,1,2,1905232,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-fine-tuning-unsloth-skill-md/content,True,SKILL.md,80,300,15,0,2,14,0,6,0,0,1,1,False,True,True,False,False,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-langgraph-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-langgraph-skill-md,langgraph,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/langgraph,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-langgraph-skill-md,1,0,1,7407,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-langgraph-skill-md/content,True,SKILL.md,287,886,42,6,0,19,1,0,1,1,2,0,False,True,False,False,False,coding_dev;data_ml_ai;documentation_writing;research_analysis;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-segment-anything-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-segment-anything-skill-md,segment-anything-model,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/multimodal-segment-anything,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-segment-anything-skill-md,3,1,2,41120,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-segment-anything-skill-md/content,True,SKILL.md,500,1504,93,46,0,23,1,0,0,1,11,1,False,True,True,False,False,devops_infra;data_ml_ai;research_analysis;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-observability-phoenix-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-observability-phoenix-skill-md,phoenix-observability,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/observability-phoenix,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-observability-phoenix-skill-md,3,1,2,37687,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-observability-phoenix-skill-md/content,True,SKILL.md,475,1231,71,48,6,22,1,2,1,3,9,2,False,True,True,False,False,devops_infra;data_ml_ai;research_analysis;product_design;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-simpo-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-simpo-skill-md,simpo-training,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/post-training-simpo,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-simpo-skill-md,4,1,2,32374,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-simpo-skill-md/content,True,SKILL.md,219,727,21,26,0,28,0,0,0,0,28,1,False,True,True,False,False,coding_dev;data_ml_ai;research_analysis;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-slime-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-slime-skill-md,slime-rl-training,davila7,20041,1769665019,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/post-training-slime,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-slime-skill-md,3,1,2,30728,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-slime-skill-md/content,True,SKILL.md,464,1352,64,52,0,26,7,6,0,0,17,1,False,True,True,False,False,coding_dev;devops_infra;data_ml_ai;research_analysis;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-torchforge-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-torchforge-skill-md,torchforge-rl-training,davila7,20041,1769665019,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/post-training-torchforge,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-torchforge-skill-md,3,1,2,26128,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-torchforge-skill-md/content,True,SKILL.md,433,1114,66,44,0,23,7,0,0,0,21,1,False,True,True,False,False,coding_dev;devops_infra;data_ml_ai;research_analysis;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-caching-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-caching-skill-md,prompt-caching,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/prompt-caching,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-caching-skill-md,1,0,1,1820,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-caching-skill-md/content,True,SKILL.md,61,235,12,0,2,5,0,0,0,0,1,0,False,True,False,False,False,coding_dev;data_ml_ai,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-chroma-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-chroma-skill-md,chroma,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/rag-chroma,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-chroma-skill-md,2,1,2,9936,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-chroma-skill-md/content,True,SKILL.md,406,975,69,34,10,19,0,0,3,0,10,3,False,True,True,False,False,coding_dev;devops_infra;data_ml_ai;documentation_writing;research_analysis;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-faiss-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-faiss-skill-md,faiss,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/rag-faiss,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-faiss-skill-md,2,1,2,11229,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-faiss-skill-md/content,True,SKILL.md,221,638,46,20,7,15,0,0,0,2,1,2,False,True,True,False,False,data_ml_ai;research_analysis;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-implementation-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-implementation-skill-md,rag-implementation,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/rag-implementation,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-implementation-skill-md,1,0,1,1881,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-implementation-skill-md/content,True,SKILL.md,63,235,12,0,2,6,0,0,0,0,1,0,False,True,False,False,False,coding_dev;devops_infra;data_ml_ai;documentation_writing,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-qdrant-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-qdrant-skill-md,qdrant-vector-search,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/rag-qdrant,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-qdrant-skill-md,3,1,2,41102,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-qdrant-skill-md/content,True,SKILL.md,493,1368,64,38,6,24,0,0,11,6,22,2,False,True,True,False,False,devops_infra;data_ml_ai;documentation_writing;research_analysis,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-sentence-transformers-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-sentence-transformers-skill-md,sentence-transformers,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/rag-sentence-transformers,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-sentence-transformers-skill-md,2,1,2,9252,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-sentence-transformers-skill-md/content,True,SKILL.md,255,699,44,22,8,17,0,1,0,0,4,2,False,True,True,False,False,coding_dev;data_ml_ai;research_analysis;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-voice-agents-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-voice-agents-skill-md,voice-agents,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/voice-agents,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-voice-agents-skill-md,1,0,1,2281,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-voice-agents-skill-md/content,True,SKILL.md,68,296,12,0,0,9,1,0,0,0,1,0,False,True,False,False,False,coding_dev;devops_infra;data_ml_ai;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-agile-product-owner-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-agile-product-owner-skill-md,agile-product-owner,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/agile-product-owner,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-agile-product-owner-skill-md,2,1,2,15993,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-agile-product-owner-skill-md/content,True,SKILL.md,31,119,4,0,0,12,0,0,0,0,0,0,True,True,False,False,False,documentation_writing,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-builder-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-builder-skill-md,app-builder,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/app-builder,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-builder-skill-md,20,14,3,41795,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-builder-skill-md/content,True,SKILL.md,75,381,5,2,6,0,4,1,0,0,0,0,False,True,False,False,False,coding_dev;devops_infra;security;documentation_writing;research_analysis;workflow_automation;product_design;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-builder-templates-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-builder-templates-skill-md,templates,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/app-builder/templates,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-builder-templates-skill-md,14,13,2,26127,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-builder-templates-skill-md/content,True,SKILL.md,39,208,3,0,4,0,3,0,0,0,0,0,False,True,False,False,False,coding_dev;security;product_design;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-store-optimization-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-store-optimization-skill-md,app-store-optimization,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/app-store-optimization,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-store-optimization-skill-md,13,0,1,221662,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-store-optimization-skill-md/content,True,SKILL.md,403,1966,53,22,32,151,7,0,4,0,5,0,True,True,False,True,False,documentation_writing;research_analysis;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-content-creator-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-content-creator-skill-md,content-creator,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/content-creator,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-content-creator-skill-md,7,3,2,57220,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-content-creator-skill-md/content,True,SKILL.md,248,902,30,6,34,91,3,0,1,0,1,1,True,True,True,False,False,data_ml_ai;documentation_writing;research_analysis;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-email-systems-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-email-systems-skill-md,email-systems,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/email-systems,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-email-systems-skill-md,1,0,1,2199,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-email-systems-skill-md/content,True,SKILL.md,54,287,10,0,0,0,0,0,0,0,2,0,False,True,False,False,False,security;workflow_automation,0,0,False
